seq.pos	node.id	node.offset	coverage
0	1	0	1163
1	1	1	1187
2	1	2	1252
3	1	3	1255
4	1	4	1258
5	1	5	1262
6	1	6	1261
7	1	7	1268
8	1	8	1267
9	1	9	1267
10	1	10	1268
11	1	11	1246
12	1	12	1270
13	1	13	1270
14	1	14	1269
15	1	15	1270
16	1	16	1265
17	1	17	1269
18	1	18	1270
19	1	19	1268
20	1	20	1270
21	1	21	1270
22	1	22	1270
23	1	23	1270
24	1	24	1270
25	1	25	1269
26	1	26	1270
27	1	27	174
28	1	28	168
29	1	29	164
30	1	30	1
31	1	31	1
32	1	32	1
33	1	33	1
34	1	34	1
35	1	35	1
36	1	36	1
37	1	37	1
38	1	38	1
39	1	39	1
40	1	40	1
41	1	41	1
42	1	42	1
43	1	43	1
44	1	44	1
45	1	45	1
46	1	46	1
47	1	47	1
48	1	48	1
49	1	49	1
50	1	50	1
51	1	51	1
52	1	52	1
53	1	53	1
54	1	54	1
55	1	55	1
56	1	56	1
57	1	57	1
58	1	58	1
59	1	59	1
60	1	60	1
61	1	61	1
62	1	62	1
63	1	63	1
64	1	64	1
65	1	65	1
66	1	66	1
67	1	67	1
68	1	68	1
69	1	69	1
70	1	70	1
71	1	71	1
72	1	72	1
73	1	73	1
74	1	74	1
75	1	75	1
76	1	76	1
77	1	77	1
78	1	78	1
79	1	79	1
80	1	80	1
81	1	81	1
82	1	82	1
83	1	83	1
84	1	84	1
85	1	85	1
86	1	86	1
87	1	87	1
88	1	88	1
89	1	89	1
90	1	90	1
91	1	91	1
92	1	92	1
93	1	93	1
94	1	94	1
95	1	95	1
96	1	96	1
97	1	97	1
98	1	98	1
99	1	99	1
100	1	100	1
101	1	101	1
102	1	102	1
103	1	103	1
104	1	104	1
105	1	105	1
106	1	106	1
107	1	107	1
108	1	108	1
109	1	109	1
110	1	110	1
111	1	111	1
112	1	112	1
113	1	113	1
114	1	114	1
115	1	115	1
116	1	116	1
117	1	117	1
118	1	118	1
119	1	119	1
120	1	120	1
121	1	121	1
122	1	122	1
123	1	123	1
124	1	124	1
125	1	125	1
126	1	126	1
127	1	127	1
128	1	128	1
129	1	129	1
130	1	130	1
131	1	131	1
132	1	132	1
133	1	133	1
134	1	134	1
135	1	135	1
136	1	136	1
137	1	137	1
138	1	138	1
139	1	139	1
140	1	140	1
141	1	141	1
142	1	142	1
143	1	143	1
144	1	144	1
145	1	145	1
146	1	146	1
147	1	147	1
148	1	148	1
149	1	149	3
150	1	150	2
151	1	151	280
152	1	152	284
153	1	153	284
154	1	154	284
155	1	155	284
156	1	156	284
157	1	157	285
158	1	158	285
159	1	159	285
160	1	160	285
161	1	161	285
162	1	162	285
163	1	163	285
164	1	164	285
165	1	165	285
166	1	166	285
167	1	167	284
168	1	168	284
169	1	169	283
170	1	170	284
171	1	171	285
172	1	172	284
173	1	173	281
174	1	174	278
175	1	175	275
176	1	176	0
177	2	0	85
178	2	1	85
179	2	2	86
180	2	3	87
181	2	4	87
182	2	5	87
183	2	6	87
184	2	7	111
185	2	8	111
186	2	9	111
187	2	10	111
188	2	11	111
189	2	12	111
190	2	13	111
191	2	14	111
192	2	15	111
193	2	16	111
194	2	17	110
195	2	18	110
196	2	19	110
197	2	20	109
198	2	21	106
199	2	22	106
200	2	23	100
201	2	24	1
202	2	25	0
203	2	26	0
204	2	27	0
205	2	28	0
206	2	29	0
207	2	30	0
208	2	31	0
209	2	32	0
210	2	33	0
211	2	34	0
212	2	35	0
213	2	36	0
214	2	37	0
215	2	38	0
216	2	39	0
217	2	40	0
218	2	41	0
219	2	42	0
220	2	43	0
221	2	44	0
222	2	45	0
223	2	46	0
224	2	47	0
225	2	48	0
226	2	49	0
227	2	50	0
228	2	51	0
229	2	52	0
230	2	53	0
231	2	54	0
232	2	55	0
233	2	56	0
234	2	57	0
235	2	58	0
236	2	59	0
237	2	60	0
238	2	61	0
239	2	62	0
240	2	63	0
241	2	64	0
242	2	65	0
243	2	66	0
244	2	67	0
245	2	68	0
246	2	69	0
247	2	70	0
248	2	71	0
249	2	72	0
250	2	73	0
251	2	74	0
252	2	75	0
253	2	76	0
254	2	77	0
255	2	78	0
256	2	79	0
257	2	80	0
258	2	81	0
259	2	82	0
260	2	83	0
261	2	84	0
262	2	85	0
263	2	86	0
264	2	87	0
265	2	88	0
266	2	89	0
267	2	90	0
268	2	91	0
269	2	92	0
270	2	93	0
271	2	94	0
272	2	95	0
273	2	96	0
274	2	97	0
275	2	98	0
276	2	99	0
277	2	100	0
278	2	101	0
279	2	102	0
280	2	103	0
281	2	104	0
282	2	105	0
283	2	106	0
284	2	107	0
285	2	108	0
286	2	109	0
287	2	110	0
288	2	111	0
289	2	112	0
290	2	113	0
291	2	114	0
292	2	115	0
293	2	116	0
294	2	117	0
295	2	118	0
296	2	119	0
297	2	120	0
298	2	121	0
299	2	122	0
300	2	123	0
301	2	124	0
302	2	125	0
303	2	126	0
304	2	127	0
305	2	128	0
306	2	129	0
307	2	130	0
308	2	131	0
309	2	132	0
310	2	133	0
311	2	134	0
312	2	135	0
313	2	136	0
314	2	137	0
315	2	138	0
316	2	139	0
317	2	140	0
318	2	141	0
319	2	142	0
320	2	143	0
321	2	144	0
322	2	145	0
323	2	146	0
324	2	147	0
325	2	148	0
326	2	149	0
327	2	150	0
328	2	151	0
329	2	152	0
330	2	153	0
331	2	154	0
332	2	155	0
333	2	156	0
334	2	157	0
335	2	158	0
336	2	159	0
337	2	160	0
338	2	161	0
339	2	162	0
340	2	163	0
341	2	164	0
342	2	165	0
343	2	166	0
344	2	167	0
345	2	168	0
346	2	169	0
347	2	170	0
348	2	171	0
349	2	172	0
350	2	173	0
351	2	174	0
352	2	175	0
353	2	176	0
354	2	177	0
355	2	178	0
356	2	179	0
357	2	180	0
358	2	181	0
359	2	182	0
360	2	183	0
361	2	184	0
362	2	185	0
363	2	186	0
364	2	187	0
365	2	188	0
366	2	189	0
367	2	190	0
368	2	191	0
369	2	192	0
370	2	193	0
371	2	194	0
372	2	195	0
373	2	196	0
374	2	197	0
375	2	198	0
376	2	199	0
377	2	200	0
378	2	201	0
379	2	202	0
380	2	203	0
381	2	204	0
382	2	205	0
383	2	206	0
384	2	207	0
385	2	208	0
386	2	209	0
387	2	210	0
388	2	211	0
389	2	212	0
390	2	213	0
391	2	214	0
392	2	215	0
393	2	216	0
394	2	217	38
395	2	218	38
396	2	219	38
397	2	220	38
398	2	221	38
399	2	222	38
400	2	223	38
401	2	224	38
402	2	225	38
403	2	226	38
404	2	227	38
405	2	228	38
406	2	229	38
407	2	230	38
408	2	231	38
409	2	232	38
410	2	233	35
411	2	234	35
412	2	235	32
413	2	236	31
414	2	237	23
415	2	238	15
416	3	0	2
417	3	1	16
418	3	2	17
419	3	3	18
420	3	4	18
421	3	5	18
422	3	6	18
423	3	7	18
424	3	8	18
425	3	9	18
426	3	10	18
427	3	11	18
428	3	12	18
429	3	13	18
430	3	14	18
431	3	15	17
432	3	16	18
433	3	17	18
434	3	18	18
435	3	19	18
436	3	20	17
437	3	21	17
438	3	22	17
439	3	23	17
440	3	24	17
441	3	25	17
442	3	26	17
443	3	27	17
444	3	28	17
445	3	29	4
446	3	30	4
447	3	31	2
448	3	32	2
449	3	33	2
450	3	34	2
451	3	35	2
452	3	36	2
453	3	37	2
454	3	38	2
455	3	39	2
456	3	40	2
457	3	41	2
458	3	42	2
459	3	43	2
460	3	44	2
461	3	45	2
462	3	46	2
463	3	47	2
464	3	48	2
465	3	49	2
466	3	50	2
467	3	51	2
468	3	52	2
469	3	53	2
470	3	54	2
471	3	55	2
472	3	56	2
473	3	57	2
474	3	58	2
475	3	59	2
476	3	60	2
477	3	61	2
478	3	62	2
479	3	63	2
480	3	64	2
481	3	65	2
482	3	66	2
483	3	67	2
484	3	68	2
485	3	69	2
486	3	70	2
487	3	71	2
488	3	72	2
489	3	73	2
490	3	74	2
491	3	75	2
492	3	76	2
493	3	77	2
494	3	78	2
495	3	79	2
496	3	80	2
497	3	81	2
498	3	82	2
499	3	83	2
500	3	84	2
501	3	85	2
502	3	86	2
503	3	87	2
504	3	88	2
505	3	89	2
506	3	90	2
507	3	91	2
508	3	92	2
509	3	93	2
510	3	94	2
511	3	95	2
512	3	96	2
513	3	97	2
514	3	98	2
515	3	99	2
516	3	100	2
517	3	101	2
518	3	102	2
519	3	103	2
520	3	104	2
521	3	105	2
522	3	106	2
523	3	107	2
524	3	108	2
525	3	109	2
526	3	110	2
527	3	111	2
528	3	112	2
529	3	113	2
530	3	114	2
531	3	115	2
532	3	116	2
533	3	117	2
534	3	118	2
535	3	119	2
536	3	120	2
537	3	121	2
538	3	122	2
539	3	123	2
540	3	124	2
541	3	125	2
542	3	126	2
543	3	127	2
544	3	128	2
545	3	129	2
546	3	130	2
547	3	131	2
548	3	132	2
549	3	133	2
550	3	134	2
551	3	135	2
552	3	136	2
553	3	137	2
554	3	138	2
555	3	139	2
556	3	140	2
557	3	141	2
558	3	142	2
559	3	143	2
560	3	144	2
561	3	145	2
562	3	146	2
563	3	147	2
564	3	148	2
565	3	149	1
566	3	150	1
567	3	151	0
568	3	152	0
569	3	153	0
570	3	154	0
571	3	155	0
572	3	156	0
573	3	157	0
574	3	158	0
575	3	159	0
576	3	160	0
577	3	161	0
578	3	162	0
579	3	163	0
580	3	164	0
581	3	165	0
582	3	166	0
583	3	167	0
584	3	168	0
585	3	169	0
586	3	170	0
587	3	171	0
588	3	172	1
589	3	173	1
590	3	174	1
591	3	175	1
592	3	176	1
593	3	177	1
594	3	178	1
595	3	179	1
596	3	180	1
597	3	181	1
598	3	182	1
599	3	183	1
600	3	184	0
601	3	185	0
602	3	186	1
603	3	187	1
604	3	188	1
605	3	189	1
606	3	190	1
607	3	191	1
608	3	192	1
609	3	193	1
610	3	194	1
611	3	195	1
612	3	196	1
613	3	197	1
614	3	198	1
615	3	199	1
616	3	200	1
617	3	201	1
618	3	202	1
619	3	203	1
620	3	204	1
621	3	205	1
622	3	206	1
623	3	207	1
624	3	208	1
625	3	209	1
626	3	210	1
627	3	211	1
628	3	212	1
629	3	213	1
630	3	214	1
631	3	215	1
632	3	216	1
633	3	217	1
634	3	218	1
635	3	219	1
636	3	220	1
637	3	221	1
638	3	222	1
639	3	223	1
640	3	224	1
641	3	225	1
642	3	226	1
643	3	227	1
644	3	228	1
645	3	229	1
646	3	230	1
647	3	231	1
648	3	232	1
649	3	233	1
650	3	234	1
651	3	235	1
652	3	236	1
653	3	237	1
654	3	238	1
655	3	239	1
656	3	240	1
657	3	241	1
658	3	242	1
659	3	243	1
660	3	244	1
661	3	245	1
662	3	246	1
663	3	247	1
664	3	248	1
665	3	249	1
666	3	250	1
667	3	251	1
668	3	252	1
669	3	253	1
670	3	254	1
671	3	255	1
672	3	256	1
673	3	257	1
674	3	258	1
675	3	259	1
676	3	260	1
677	3	261	1
678	3	262	1
679	3	263	1
680	3	264	1
681	3	265	1
682	3	266	1
683	3	267	1
684	3	268	1
685	3	269	1
686	3	270	1
687	3	271	1
688	3	272	1
689	3	273	1
690	3	274	1
691	3	275	1
692	3	276	1
693	3	277	1
694	3	278	1
695	3	279	1
696	3	280	1
697	3	281	1
698	3	282	1
699	3	283	1
700	3	284	1
701	3	285	1
702	3	286	1
703	3	287	1
704	3	288	1
705	3	289	1
706	3	290	1
707	3	291	1
708	3	292	1
709	3	293	1
710	3	294	1
711	3	295	1
712	3	296	1
713	3	297	1
714	3	298	1
715	3	299	1
716	3	300	1
717	3	301	1
718	3	302	1
719	3	303	1
720	3	304	1
721	3	305	1
722	3	306	1
723	3	307	1
724	3	308	1
725	3	309	1
726	3	310	1
727	3	311	1
728	3	312	1
729	3	313	1
730	3	314	1
731	3	315	1
732	3	316	1
733	3	317	1
734	3	318	1
735	3	319	1
736	3	320	1
737	3	321	1
738	3	322	0
739	3	323	0
740	3	324	0
741	3	325	0
742	3	326	0
743	3	327	0
744	3	328	0
745	3	329	0
746	3	330	0
747	3	331	0
748	3	332	0
749	3	333	0
750	3	334	0
751	3	335	0
752	3	336	0
753	3	337	0
754	3	338	0
755	3	339	0
756	3	340	0
757	3	341	0
758	3	342	0
759	3	343	0
760	3	344	0
761	3	345	0
762	3	346	0
763	3	347	0
764	3	348	0
765	3	349	0
766	3	350	0
767	3	351	3
768	3	352	3
769	3	353	3
770	3	354	3
771	3	355	3
772	3	356	3
773	3	357	3
774	3	358	3
775	3	359	3
776	3	360	3
777	3	361	3
778	3	362	3
779	3	363	3
780	3	364	3
781	3	365	3
782	3	366	0
783	3	367	0
784	3	368	0
785	3	369	0
786	3	370	0
787	3	371	0
788	3	372	0
789	3	373	0
790	3	374	0
791	3	375	0
792	3	376	0
793	3	377	0
794	3	378	0
795	3	379	0
796	3	380	0
797	3	381	0
798	3	382	0
799	3	383	0
800	3	384	0
801	3	385	0
802	3	386	0
803	3	387	0
