seq.pos	node.id	node.offset	coverage
0	1	0	67
1	1	1	68
2	1	2	70
3	1	3	72
4	1	4	73
5	1	5	74
6	1	6	74
7	1	7	75
8	1	8	74
9	1	9	74
10	1	10	75
11	1	11	73
12	1	12	75
13	1	13	75
14	1	14	75
15	1	15	75
16	1	16	74
17	1	17	75
18	1	18	75
19	1	19	75
20	1	20	75
21	1	21	75
22	1	22	75
23	1	23	75
24	1	24	75
25	1	25	76
26	1	26	75
27	1	27	65
28	1	28	50
29	1	29	43
30	1	30	43
31	1	31	2
32	1	32	2
33	1	33	2
34	1	34	2
35	1	35	2
36	1	36	2
37	1	37	2
38	1	38	2
39	1	39	2
40	1	40	2
41	1	41	2
42	1	42	2
43	1	43	1
44	1	44	2
45	1	45	2
46	1	46	2
47	1	47	2
48	1	48	2
49	1	49	2
50	1	50	2
51	1	51	2
52	1	52	2
53	1	53	2
54	1	54	2
55	1	55	2
56	1	56	2
57	1	57	2
58	1	58	2
59	1	59	2
60	1	60	2
61	1	61	2
62	1	62	2
63	1	63	2
64	1	64	2
65	1	65	2
66	1	66	2
67	1	67	1
68	1	68	2
69	1	69	2
70	1	70	2
71	1	71	2
72	1	72	2
73	1	73	2
74	1	74	2
75	1	75	2
76	1	76	2
77	1	77	2
78	1	78	2
79	1	79	2
80	1	80	2
81	1	81	2
82	1	82	2
83	1	83	2
84	1	84	1
85	1	85	2
86	1	86	1
87	1	87	2
88	1	88	2
89	1	89	2
90	1	90	2
91	1	91	2
92	1	92	4
93	1	93	4
94	1	94	4
95	1	95	4
96	1	96	4
97	1	97	4
98	1	98	4
99	1	99	4
100	1	100	4
101	1	101	4
102	1	102	4
103	1	103	4
104	1	104	4
105	1	105	4
106	1	106	4
107	1	107	2
108	1	108	2
109	1	109	2
110	1	110	2
111	1	111	2
112	1	112	2
113	1	113	2
114	1	114	2
115	1	115	2
116	1	116	2
117	1	117	2
118	1	118	2
119	1	119	2
120	1	120	2
121	1	121	2
122	1	122	2
123	1	123	2
124	1	124	2
125	1	125	2
126	1	126	2
127	1	127	2
128	1	128	2
129	1	129	2
130	1	130	2
131	1	131	2
132	1	132	2
133	1	133	2
134	1	134	2
135	1	135	2
136	1	136	2
137	1	137	2
138	1	138	2
139	1	139	2
140	1	140	2
141	1	141	2
142	1	142	1
143	1	143	2
144	1	144	2
145	1	145	2
146	1	146	1
147	1	147	2
148	1	148	7
149	1	149	10
150	1	150	10
151	1	151	10
152	1	152	206
153	1	153	205
154	1	154	206
155	1	155	206
156	1	156	206
157	1	157	207
158	1	158	207
159	1	159	207
160	1	160	207
161	1	161	207
162	1	162	207
163	1	163	207
164	1	164	207
165	1	165	207
166	1	166	207
167	1	167	203
168	1	168	204
169	1	169	201
170	1	170	202
171	1	171	201
172	1	172	197
173	1	173	195
174	1	174	191
175	1	175	188
176	1	176	1
177	2	0	142
178	2	1	142
179	2	2	142
180	2	3	143
181	2	4	143
182	2	5	142
183	2	6	144
184	2	7	164
185	2	8	164
186	2	9	164
187	2	10	164
188	2	11	164
189	2	12	164
190	2	13	164
191	2	14	164
192	2	15	164
193	2	16	164
194	2	17	164
195	2	18	164
196	2	19	164
197	2	20	164
198	2	21	72
199	2	22	72
200	2	23	68
201	2	24	3
202	2	25	3
203	2	26	0
204	2	27	0
205	2	28	0
206	2	29	0
207	2	30	0
208	2	31	0
209	2	32	0
210	2	33	0
211	2	34	0
212	2	35	0
213	2	36	0
214	2	37	0
215	2	38	0
216	2	39	0
217	2	40	0
218	2	41	0
219	2	42	0
220	2	43	0
221	2	44	0
222	2	45	0
223	2	46	0
224	2	47	0
225	2	48	0
226	2	49	0
227	2	50	0
228	2	51	0
229	2	52	0
230	2	53	0
231	2	54	0
232	2	55	0
233	2	56	0
234	2	57	0
235	2	58	0
236	2	59	0
237	2	60	0
238	2	61	0
239	2	62	0
240	2	63	0
241	2	64	0
242	2	65	0
243	2	66	0
244	2	67	0
245	2	68	0
246	2	69	0
247	2	70	0
248	2	71	0
249	2	72	0
250	2	73	0
251	2	74	0
252	2	75	0
253	2	76	0
254	2	77	0
255	2	78	0
256	2	79	0
257	2	80	0
258	2	81	0
259	2	82	0
260	2	83	0
261	2	84	0
262	2	85	0
263	2	86	0
264	2	87	0
265	2	88	0
266	2	89	6
267	2	90	6
268	2	91	6
269	2	92	6
270	2	93	6
271	2	94	5
272	2	95	6
273	2	96	6
274	2	97	6
275	2	98	6
276	2	99	6
277	2	100	6
278	2	101	6
279	2	102	6
280	2	103	6
281	2	104	6
282	2	105	6
283	2	106	6
284	2	107	6
285	2	108	6
286	2	109	6
287	2	110	6
288	2	111	6
289	2	112	6
290	2	113	6
291	2	114	6
292	2	115	6
293	2	116	6
294	2	117	6
295	2	118	7
296	2	119	7
297	2	120	7
298	2	121	7
299	2	122	7
300	2	123	7
301	2	124	7
302	2	125	7
303	2	126	7
304	2	127	7
305	2	128	7
306	2	129	7
307	2	130	7
308	2	131	7
309	2	132	7
310	2	133	6
311	2	134	6
312	2	135	6
313	2	136	6
314	2	137	6
315	2	138	6
316	2	139	6
317	2	140	6
318	2	141	6
319	2	142	6
320	2	143	6
321	2	144	6
322	2	145	6
323	2	146	6
324	2	147	6
325	2	148	6
326	2	149	6
327	2	150	6
328	2	151	6
329	2	152	6
330	2	153	6
331	2	154	6
332	2	155	6
333	2	156	6
334	2	157	6
335	2	158	6
336	2	159	6
337	2	160	7
338	2	161	7
339	2	162	7
340	2	163	7
341	2	164	7
342	2	165	7
343	2	166	7
344	2	167	7
345	2	168	7
346	2	169	7
347	2	170	7
348	2	171	7
349	2	172	7
350	2	173	7
351	2	174	7
352	2	175	7
353	2	176	7
354	2	177	7
355	2	178	7
356	2	179	7
357	2	180	7
358	2	181	7
359	2	182	7
360	2	183	7
361	2	184	7
362	2	185	1
363	2	186	7
364	2	187	7
365	2	188	1
366	2	189	7
367	2	190	7
368	2	191	1
369	2	192	1
370	2	193	7
371	2	194	7
372	2	195	7
373	2	196	7
374	2	197	7
375	2	198	7
376	2	199	7
377	2	200	7
378	2	201	7
379	2	202	7
380	2	203	7
381	2	204	7
382	2	205	1
383	2	206	7
384	2	207	7
385	2	208	7
386	2	209	7
387	2	210	7
388	2	211	7
389	2	212	7
390	2	213	7
391	2	214	7
392	2	215	7
393	2	216	7
394	2	217	7
395	2	218	7
396	2	219	7
397	2	220	7
398	2	221	7
399	2	222	3
400	2	223	2
401	2	224	0
402	2	225	0
403	2	226	0
404	2	227	0
405	2	228	0
406	2	229	0
407	2	230	0
408	2	231	0
409	2	232	0
410	2	233	0
411	2	234	0
412	2	235	0
413	2	236	0
414	2	237	0
415	2	238	0
416	3	0	0
417	3	1	1
418	3	2	1
419	3	3	1
420	3	4	1
421	3	5	1
422	3	6	1
423	3	7	1
424	3	8	1
425	3	9	1
426	3	10	1
427	3	11	1
428	3	12	1
429	3	13	1
430	3	14	1
431	3	15	1
432	3	16	1
433	3	17	1
434	3	18	1
435	3	19	1
436	3	20	0
437	3	21	1
438	3	22	1
439	3	23	0
440	3	24	0
441	3	25	0
442	3	26	0
443	3	27	0
444	3	28	0
445	3	29	0
446	3	30	0
447	3	31	0
448	3	32	0
449	3	33	0
450	3	34	0
451	3	35	0
452	3	36	0
453	3	37	0
454	3	38	0
455	3	39	0
456	3	40	0
457	3	41	0
458	3	42	0
459	3	43	0
460	3	44	0
461	3	45	0
462	3	46	0
463	3	47	0
464	3	48	0
465	3	49	0
466	3	50	0
467	3	51	0
468	3	52	0
469	3	53	0
470	3	54	0
471	3	55	0
472	3	56	0
473	3	57	0
474	3	58	0
475	3	59	0
476	3	60	0
477	3	61	0
478	3	62	0
479	3	63	0
480	3	64	0
481	3	65	0
482	3	66	0
483	3	67	0
484	3	68	0
485	3	69	0
486	3	70	0
487	3	71	0
488	3	72	0
489	3	73	0
490	3	74	0
491	3	75	0
492	3	76	0
493	3	77	0
494	3	78	0
495	3	79	0
496	3	80	0
497	3	81	0
498	3	82	0
499	3	83	0
500	3	84	0
501	3	85	0
502	3	86	0
503	3	87	0
504	3	88	0
505	3	89	0
506	3	90	0
507	3	91	0
508	3	92	0
509	3	93	0
510	3	94	0
511	3	95	0
512	3	96	0
513	3	97	0
514	3	98	0
515	3	99	0
516	3	100	0
517	3	101	0
518	3	102	0
519	3	103	0
520	3	104	0
521	3	105	0
522	3	106	0
523	3	107	0
524	3	108	0
525	3	109	0
526	3	110	0
527	3	111	0
528	3	112	0
529	3	113	0
530	3	114	0
531	3	115	0
532	3	116	0
533	3	117	0
534	3	118	0
535	3	119	0
536	3	120	0
537	3	121	0
538	3	122	0
539	3	123	0
540	3	124	0
541	3	125	0
542	3	126	0
543	3	127	0
544	3	128	0
545	3	129	0
546	3	130	0
547	3	131	0
548	3	132	0
549	3	133	0
550	3	134	0
