seq.pos	node.id	node.offset	coverage
0	1	0	124
1	1	1	125
2	1	2	132
3	1	3	133
4	1	4	133
5	1	5	133
6	1	6	133
7	1	7	134
8	1	8	134
9	1	9	130
10	1	10	135
11	1	11	129
12	1	12	135
13	1	13	135
14	1	14	135
15	1	15	135
16	1	16	135
17	1	17	134
18	1	18	136
19	1	19	135
20	1	20	136
21	1	21	136
22	1	22	136
23	1	23	136
24	1	24	136
25	1	25	134
26	1	26	136
27	1	27	107
28	1	28	98
29	1	29	93
30	1	30	81
31	1	31	2
32	1	32	2
33	1	33	2
34	1	34	2
35	1	35	2
36	1	36	2
37	1	37	2
38	1	38	2
39	1	39	2
40	1	40	2
41	1	41	2
42	1	42	2
43	1	43	2
44	1	44	2
45	1	45	2
46	1	46	2
47	1	47	2
48	1	48	2
49	1	49	2
50	1	50	2
51	1	51	2
52	1	52	2
53	1	53	2
54	1	54	2
55	1	55	2
56	1	56	2
57	1	57	2
58	1	58	3
59	1	59	3
60	1	60	3
61	1	61	3
62	1	62	3
63	1	63	3
64	1	64	3
65	1	65	3
66	1	66	3
67	1	67	3
68	1	68	3
69	1	69	3
70	1	70	3
71	1	71	2
72	1	72	3
73	1	73	3
74	1	74	3
75	1	75	3
76	1	76	3
77	1	77	3
78	1	78	3
79	1	79	3
80	1	80	3
81	1	81	3
82	1	82	3
83	1	83	3
84	1	84	3
85	1	85	3
86	1	86	3
87	1	87	2
88	1	88	3
89	1	89	3
90	1	90	3
91	1	91	3
92	1	92	3
93	1	93	3
94	1	94	3
95	1	95	3
96	1	96	3
97	1	97	3
98	1	98	3
99	1	99	3
100	1	100	3
101	1	101	3
102	1	102	3
103	1	103	3
104	1	104	3
105	1	105	3
106	1	106	3
107	1	107	3
108	1	108	3
109	1	109	3
110	1	110	3
111	1	111	3
112	1	112	3
113	1	113	3
114	1	114	3
115	1	115	3
116	1	116	3
117	1	117	3
118	1	118	3
119	1	119	2
120	1	120	3
121	1	121	3
122	1	122	3
123	1	123	2
124	1	124	3
125	1	125	3
126	1	126	3
127	1	127	3
128	1	128	3
129	1	129	3
130	1	130	3
131	1	131	3
132	1	132	3
133	1	133	3
134	1	134	3
135	1	135	3
136	1	136	3
137	1	137	3
138	1	138	3
139	1	139	3
140	1	140	3
141	1	141	3
142	1	142	3
143	1	143	3
144	1	144	3
145	1	145	3
146	1	146	3
147	1	147	3
148	1	148	3
149	1	149	3
150	1	150	10
151	1	151	26
152	1	152	190
153	1	153	190
154	1	154	190
155	1	155	190
156	1	156	190
157	1	157	190
158	1	158	190
159	1	159	189
160	1	160	189
161	1	161	189
162	1	162	189
163	1	163	189
164	1	164	189
165	1	165	189
166	1	166	189
167	1	167	189
168	1	168	187
169	1	169	187
170	1	170	186
171	1	171	185
172	1	172	183
173	1	173	185
174	1	174	179
175	1	175	172
176	1	176	0
177	2	0	66
178	2	1	66
179	2	2	67
180	2	3	66
181	2	4	68
182	2	5	68
183	2	6	68
184	2	7	88
185	2	8	88
186	2	9	88
187	2	10	88
188	2	11	88
189	2	12	88
190	2	13	88
191	2	14	88
192	2	15	88
193	2	16	88
194	2	17	88
195	2	18	88
196	2	19	88
197	2	20	88
198	2	21	68
199	2	22	68
200	2	23	60
201	2	24	1
202	2	25	1
203	2	26	0
204	2	27	0
205	2	28	0
206	2	29	0
207	2	30	0
208	2	31	0
209	2	32	0
210	2	33	0
211	2	34	0
212	2	35	0
213	2	36	0
214	2	37	0
215	2	38	0
216	2	39	0
217	2	40	0
218	2	41	0
219	2	42	0
220	2	43	0
221	2	44	0
222	2	45	0
223	2	46	0
224	2	47	0
225	2	48	0
226	2	49	0
227	2	50	0
228	2	51	0
229	2	52	0
230	2	53	0
231	2	54	0
232	2	55	0
233	2	56	0
234	2	57	0
235	2	58	0
236	2	59	0
237	2	60	0
238	2	61	0
239	2	62	0
240	2	63	0
241	2	64	0
242	2	65	0
243	2	66	0
244	2	67	0
245	2	68	0
246	2	69	0
247	2	70	0
248	2	71	6
249	2	72	6
250	2	73	6
251	2	74	6
252	2	75	6
253	2	76	6
254	2	77	6
255	2	78	6
256	2	79	6
257	2	80	0
258	2	81	6
259	2	82	6
260	2	83	6
261	2	84	6
262	2	85	6
263	2	86	6
264	2	87	6
265	2	88	6
266	2	89	6
267	2	90	6
268	2	91	6
269	2	92	6
270	2	93	6
271	2	94	6
272	2	95	6
273	2	96	6
274	2	97	6
275	2	98	6
276	2	99	6
277	2	100	6
278	2	101	6
279	2	102	6
280	2	103	5
281	2	104	6
282	2	105	6
283	2	106	6
284	2	107	6
285	2	108	6
286	2	109	6
287	2	110	6
288	2	111	6
289	2	112	6
290	2	113	6
291	2	114	6
292	2	115	6
293	2	116	0
294	2	117	0
295	2	118	0
296	2	119	0
297	2	120	0
298	2	121	0
299	2	122	0
300	2	123	0
301	2	124	0
302	2	125	0
303	2	126	0
304	2	127	0
305	2	128	0
306	2	129	0
307	2	130	0
308	2	131	0
309	2	132	0
310	2	133	0
311	2	134	0
312	2	135	0
313	2	136	0
314	2	137	0
315	2	138	0
316	2	139	0
317	2	140	0
318	2	141	0
319	2	142	0
320	2	143	0
321	2	144	0
322	2	145	0
323	2	146	0
324	2	147	0
325	2	148	0
326	2	149	0
327	2	150	0
328	2	151	0
329	2	152	0
330	2	153	0
331	2	154	0
332	2	155	0
333	2	156	0
334	2	157	0
335	2	158	0
336	2	159	0
337	2	160	0
338	2	161	0
339	2	162	0
340	2	163	0
341	2	164	0
342	2	165	0
343	2	166	0
344	2	167	0
345	2	168	0
346	2	169	0
347	2	170	0
348	2	171	0
349	2	172	0
350	2	173	0
351	2	174	0
352	2	175	0
353	2	176	0
354	2	177	0
355	2	178	0
356	2	179	0
357	2	180	0
358	2	181	0
359	2	182	0
360	2	183	0
361	2	184	0
362	2	185	0
363	2	186	0
364	2	187	0
365	2	188	0
366	2	189	0
367	2	190	0
368	2	191	0
369	2	192	0
370	2	193	0
371	2	194	0
372	2	195	0
373	2	196	0
374	2	197	0
375	2	198	0
376	2	199	0
377	2	200	0
378	2	201	0
379	2	202	0
380	2	203	0
381	2	204	0
382	2	205	0
383	2	206	0
384	2	207	0
385	2	208	0
386	2	209	0
387	2	210	0
388	2	211	0
389	2	212	0
390	2	213	0
391	2	214	0
392	2	215	0
393	2	216	0
394	2	217	0
395	2	218	0
396	2	219	0
397	2	220	0
398	2	221	0
399	2	222	0
400	2	223	0
401	2	224	0
402	2	225	0
403	2	226	0
404	2	227	0
405	2	228	0
406	2	229	0
407	2	230	0
408	2	231	0
409	2	232	0
410	2	233	0
411	2	234	0
412	2	235	0
413	2	236	0
414	2	237	0
415	2	238	0
416	3	0	149
