seq.pos	node.id	node.offset	coverage
0	1	0	664
1	1	1	666
2	1	2	669
3	1	3	672
4	1	4	675
5	1	5	677
6	1	6	676
7	1	7	679
8	1	8	679
9	1	9	676
10	1	10	679
11	1	11	679
12	1	12	679
13	1	13	679
14	1	14	679
15	1	15	678
16	1	16	675
17	1	17	679
18	1	18	679
19	1	19	679
20	1	20	679
21	1	21	679
22	1	22	679
23	1	23	679
24	1	24	679
25	1	25	679
26	1	26	679
27	1	27	143
28	1	28	17
29	1	29	9
30	1	30	0
31	1	31	0
32	1	32	0
33	1	33	0
34	1	34	0
35	1	35	0
36	1	36	0
37	1	37	0
38	1	38	0
39	1	39	0
40	1	40	0
41	1	41	0
42	1	42	0
43	1	43	0
44	1	44	0
45	1	45	0
46	1	46	0
47	1	47	0
48	1	48	0
49	1	49	0
50	1	50	0
51	1	51	0
52	1	52	0
53	1	53	0
54	1	54	0
55	1	55	0
56	1	56	0
57	1	57	0
58	1	58	0
59	1	59	0
60	1	60	0
61	1	61	0
62	1	62	0
63	1	63	0
64	1	64	0
65	1	65	0
66	1	66	0
67	1	67	0
68	1	68	0
69	1	69	0
70	1	70	2
71	1	71	2
72	1	72	2
73	1	73	2
74	1	74	2
75	1	75	2
76	1	76	2
77	1	77	2
78	1	78	2
79	1	79	2
80	1	80	2
81	1	81	2
82	1	82	2
83	1	83	2
84	1	84	2
85	1	85	0
86	1	86	0
87	1	87	0
88	1	88	0
89	1	89	0
90	1	90	0
91	1	91	0
92	1	92	0
93	1	93	0
94	1	94	0
95	1	95	0
96	1	96	0
97	1	97	0
98	1	98	0
99	1	99	0
100	1	100	0
101	1	101	0
102	1	102	0
103	1	103	0
104	1	104	0
105	1	105	0
106	1	106	0
107	1	107	0
108	1	108	0
109	1	109	0
110	1	110	0
111	1	111	0
112	1	112	0
113	1	113	0
114	1	114	0
115	1	115	0
116	1	116	0
117	1	117	0
118	1	118	0
119	1	119	0
120	1	120	0
121	1	121	0
122	1	122	0
123	1	123	0
124	1	124	0
125	1	125	0
126	1	126	0
127	1	127	0
128	1	128	0
129	1	129	0
130	1	130	0
131	1	131	0
132	1	132	0
133	1	133	0
134	1	134	0
135	1	135	0
136	1	136	0
137	1	137	0
138	1	138	0
139	1	139	0
140	1	140	0
141	1	141	0
142	1	142	0
143	1	143	0
144	1	144	0
145	1	145	0
146	1	146	0
147	1	147	0
148	1	148	0
149	1	149	0
150	1	150	81
151	1	151	138
152	1	152	229
153	1	153	229
154	1	154	229
155	1	155	229
156	1	156	229
157	1	157	229
158	1	158	229
159	1	159	229
160	1	160	229
161	1	161	229
162	1	162	229
163	1	163	229
164	1	164	228
165	1	165	229
166	1	166	229
167	1	167	226
168	1	168	227
169	1	169	223
170	1	170	222
171	1	171	222
172	1	172	221
173	1	173	220
174	1	174	211
175	1	175	210
176	1	176	0
177	2	0	321
178	2	1	322
179	2	2	328
180	2	3	327
181	2	4	329
182	2	5	325
183	2	6	329
184	2	7	369
185	2	8	372
186	2	9	373
187	2	10	373
188	2	11	373
189	2	12	373
190	2	13	373
191	2	14	373
192	2	15	371
193	2	16	371
194	2	17	371
195	2	18	371
196	2	19	371
197	2	20	371
198	2	21	265
199	2	22	265
200	2	23	249
201	2	24	10
202	2	25	1
203	2	26	1
204	2	27	0
205	2	28	0
206	2	29	0
207	2	30	0
208	2	31	0
209	2	32	0
210	2	33	0
211	2	34	0
212	2	35	0
213	2	36	0
214	2	37	0
215	2	38	0
216	2	39	0
217	2	40	0
218	2	41	0
219	2	42	0
220	2	43	0
221	2	44	0
222	2	45	0
223	2	46	0
224	2	47	1
225	2	48	2
226	2	49	2
227	2	50	2
228	2	51	2
229	2	52	2
230	2	53	2
231	2	54	2
232	2	55	2
233	2	56	2
234	2	57	2
235	2	58	2
236	2	59	2
237	2	60	2
238	2	61	2
239	2	62	2
240	2	63	2
241	2	64	2
242	2	65	2
243	2	66	2
244	2	67	2
245	2	68	2
246	2	69	2
247	2	70	2
248	2	71	2
249	2	72	2
250	2	73	2
251	2	74	2
252	2	75	2
253	2	76	2
254	2	77	0
255	2	78	3
256	2	79	3
257	2	80	3
258	2	81	3
259	2	82	3
260	2	83	3
261	2	84	3
262	2	85	3
263	2	86	3
264	2	87	3
265	2	88	3
266	2	89	3
267	2	90	3
268	2	91	3
269	2	92	3
270	2	93	3
271	2	94	3
272	2	95	3
273	2	96	3
274	2	97	3
275	2	98	3
276	2	99	4
277	2	100	0
278	2	101	4
279	2	102	4
280	2	103	4
281	2	104	4
282	2	105	4
283	2	106	4
284	2	107	4
285	2	108	6
286	2	109	2
287	2	110	8
288	2	111	8
289	2	112	8
290	2	113	8
291	2	114	8
292	2	115	8
293	2	116	8
294	2	117	8
295	2	118	8
296	2	119	11
297	2	120	13
298	2	121	13
299	2	122	13
300	2	123	13
301	2	124	13
302	2	125	13
303	2	126	13
304	2	127	13
305	2	128	13
306	2	129	13
307	2	130	13
308	2	131	13
309	2	132	15
310	2	133	15
311	2	134	12
312	2	135	12
313	2	136	12
314	2	137	12
315	2	138	12
316	2	139	12
317	2	140	12
318	2	141	12
319	2	142	6
320	2	143	12
321	2	144	12
322	2	145	12
323	2	146	12
324	2	147	12
325	2	148	12
326	2	149	12
327	2	150	12
328	2	151	12
329	2	152	12
330	2	153	12
331	2	154	12
332	2	155	12
333	2	156	12
334	2	157	12
335	2	158	12
336	2	159	12
337	2	160	12
338	2	161	12
339	2	162	12
340	2	163	12
341	2	164	12
342	2	165	12
343	2	166	12
344	2	167	13
345	2	168	13
346	2	169	13
347	2	170	13
348	2	171	13
349	2	172	13
350	2	173	13
351	2	174	13
352	2	175	13
353	2	176	13
354	2	177	13
355	2	178	13
356	2	179	13
357	2	180	13
358	2	181	13
359	2	182	13
360	2	183	13
361	2	184	13
362	2	185	7
363	2	186	9
364	2	187	9
365	2	188	7
366	2	189	9
367	2	190	9
368	2	191	7
369	2	192	7
370	2	193	9
371	2	194	9
372	2	195	9
373	2	196	9
374	2	197	8
375	2	198	5
376	2	199	7
377	2	200	7
378	2	201	7
379	2	202	7
380	2	203	7
381	2	204	7
382	2	205	7
383	2	206	5
384	2	207	7
385	2	208	7
386	2	209	7
387	2	210	5
388	2	211	5
389	2	212	5
390	2	213	5
391	2	214	5
392	2	215	5
393	2	216	5
394	2	217	5
395	2	218	5
396	2	219	5
397	2	220	5
398	2	221	5
399	2	222	5
400	2	223	5
401	2	224	2
402	2	225	3
403	2	226	3
404	2	227	3
405	2	228	3
406	2	229	2
407	2	230	2
408	2	231	2
409	2	232	2
410	2	233	2
411	2	234	2
412	2	235	2
413	2	236	2
414	2	237	2
415	2	238	2
416	3	0	2
417	3	1	48
418	3	2	49
419	3	3	51
420	3	4	51
421	3	5	57
422	3	6	58
423	3	7	57
424	3	8	58
425	3	9	58
426	3	10	58
427	3	11	58
428	3	12	58
429	3	13	58
430	3	14	58
431	3	15	57
432	3	16	58
433	3	17	58
434	3	18	58
435	3	19	58
436	3	20	58
437	3	21	58
438	3	22	58
439	3	23	58
440	3	24	58
441	3	25	58
442	3	26	58
443	3	27	57
444	3	28	57
445	3	29	19
446	3	30	20
447	3	31	1
448	3	32	1
449	3	33	1
450	3	34	1
451	3	35	1
452	3	36	0
453	3	37	0
454	3	38	0
455	3	39	0
456	3	40	0
457	3	41	0
458	3	42	0
459	3	43	0
460	3	44	0
461	3	45	0
462	3	46	0
463	3	47	0
464	3	48	0
465	3	49	0
466	3	50	0
467	3	51	0
468	3	52	0
469	3	53	0
470	3	54	0
471	3	55	0
472	3	56	0
473	3	57	0
474	3	58	0
475	3	59	0
476	3	60	0
477	3	61	0
478	3	62	0
479	3	63	0
480	3	64	0
481	3	65	0
482	3	66	0
483	3	67	0
484	3	68	0
485	3	69	0
486	3	70	0
487	3	71	0
488	3	72	0
489	3	73	0
490	3	74	0
491	3	75	0
492	3	76	0
493	3	77	0
494	3	78	0
495	3	79	0
496	3	80	0
497	3	81	0
498	3	82	0
499	3	83	0
500	3	84	0
501	3	85	0
502	3	86	0
503	3	87	0
504	3	88	0
505	3	89	0
506	3	90	0
507	3	91	0
508	3	92	0
509	3	93	0
510	3	94	0
511	3	95	0
512	3	96	0
513	3	97	0
514	3	98	0
515	3	99	0
516	3	100	0
517	3	101	0
518	3	102	0
519	3	103	0
520	3	104	0
521	3	105	0
522	3	106	0
523	3	107	0
524	3	108	0
525	3	109	0
526	3	110	0
527	3	111	0
528	3	112	0
529	3	113	0
530	3	114	0
531	3	115	0
532	3	116	0
533	3	117	0
534	3	118	0
535	3	119	0
536	3	120	0
537	3	121	0
538	3	122	0
539	3	123	0
540	3	124	0
541	3	125	0
542	3	126	0
543	3	127	0
544	3	128	0
545	3	129	0
546	3	130	0
547	3	131	0
548	3	132	0
549	3	133	0
550	3	134	0
551	3	135	0
552	3	136	0
553	3	137	0
554	3	138	0
555	3	139	0
556	3	140	0
557	3	141	0
558	3	142	0
559	3	143	0
560	3	144	0
561	3	145	0
562	3	146	0
563	3	147	0
564	3	148	0
565	3	149	0
566	3	150	0
567	3	151	0
568	3	152	0
569	3	153	0
570	3	154	0
571	3	155	0
572	3	156	0
573	3	157	0
574	3	158	0
575	3	159	0
576	3	160	0
577	3	161	0
578	3	162	0
579	3	163	0
580	3	164	0
581	3	165	0
582	3	166	0
583	3	167	0
584	3	168	0
585	3	169	0
586	3	170	0
587	3	171	0
588	3	172	0
589	3	173	0
590	3	174	0
591	3	175	0
592	3	176	0
593	3	177	0
594	3	178	0
595	3	179	0
596	3	180	0
597	3	181	0
598	3	182	0
599	3	183	0
600	3	184	0
601	3	185	0
602	3	186	0
603	3	187	0
604	3	188	0
605	3	189	0
606	3	190	0
607	3	191	0
608	3	192	0
609	3	193	0
610	3	194	0
611	3	195	0
612	3	196	0
613	3	197	0
614	3	198	0
615	3	199	0
616	3	200	0
617	3	201	0
618	3	202	0
619	3	203	0
620	3	204	0
621	3	205	0
622	3	206	0
623	3	207	0
624	3	208	0
625	3	209	0
626	3	210	0
627	3	211	0
628	3	212	0
629	3	213	0
630	3	214	0
631	3	215	0
632	3	216	0
633	3	217	0
634	3	218	0
635	3	219	0
636	3	220	0
637	3	221	0
638	3	222	0
639	3	223	0
640	3	224	0
641	3	225	0
642	3	226	0
643	3	227	0
644	3	228	0
645	3	229	0
646	3	230	0
647	3	231	0
648	3	232	0
649	3	233	0
650	3	234	0
651	3	235	0
652	3	236	0
653	3	237	0
654	3	238	0
655	3	239	0
656	3	240	0
657	3	241	0
658	3	242	0
659	3	243	0
660	3	244	0
661	3	245	0
662	3	246	0
663	3	247	0
664	3	248	0
665	3	249	0
666	3	250	0
667	3	251	0
668	3	252	0
669	3	253	0
670	3	254	0
671	3	255	0
672	3	256	0
673	3	257	0
674	3	258	0
675	3	259	0
676	3	260	0
677	3	261	0
678	3	262	0
679	3	263	0
680	3	264	0
681	3	265	0
682	3	266	0
683	3	267	0
684	3	268	0
685	3	269	0
686	3	270	0
687	3	271	0
688	3	272	0
689	3	273	0
690	3	274	0
691	3	275	0
692	3	276	0
693	3	277	0
694	3	278	0
695	3	279	0
696	3	280	0
697	3	281	0
698	3	282	0
699	3	283	0
700	3	284	0
701	3	285	0
702	3	286	0
703	3	287	0
704	3	288	0
705	3	289	0
706	3	290	0
707	3	291	1
708	3	292	1
709	3	293	1
710	3	294	1
711	3	295	1
712	3	296	1
713	3	297	1
714	3	298	1
715	3	299	1
716	3	300	1
717	3	301	1
718	3	302	1
719	3	303	1
720	3	304	1
721	3	305	1
722	3	306	1
723	3	307	1
724	3	308	1
725	3	309	0
726	3	310	0
727	3	311	0
728	3	312	0
729	3	313	0
730	3	314	0
731	3	315	0
732	3	316	0
733	3	317	0
734	3	318	0
735	3	319	0
736	3	320	0
737	3	321	0
738	3	322	0
739	3	323	0
740	3	324	0
741	3	325	0
742	3	326	0
743	3	327	0
744	3	328	0
745	3	329	0
746	3	330	0
747	3	331	0
748	3	332	0
749	3	333	0
750	3	334	0
751	3	335	0
752	3	336	0
753	3	337	0
754	3	338	0
755	3	339	0
756	3	340	0
757	3	341	0
758	3	342	0
759	3	343	0
760	3	344	0
761	3	345	0
762	3	346	0
763	3	347	0
764	3	348	0
765	3	349	0
766	3	350	0
767	3	351	0
768	3	352	0
769	3	353	0
770	3	354	0
771	3	355	0
772	3	356	0
773	3	357	0
774	3	358	0
775	3	359	0
776	3	360	0
777	3	361	0
778	3	362	0
779	3	363	0
780	3	364	0
781	3	365	0
782	3	366	0
783	3	367	0
784	3	368	0
785	3	369	0
786	3	370	0
787	3	371	0
788	3	372	0
789	3	373	0
790	3	374	0
791	3	375	0
792	3	376	0
793	3	377	0
794	3	378	0
795	3	379	0
796	3	380	0
797	3	381	0
798	3	382	0
799	3	383	0
800	3	384	0
801	3	385	0
802	3	386	0
803	3	387	0
804	3	388	0
805	3	389	0
806	3	390	0
807	3	391	0
808	3	392	0
809	3	393	0
810	3	394	0
811	3	395	0
812	3	396	0
813	3	397	0
814	3	398	0
815	3	399	0
816	3	400	0
817	3	401	1
818	3	402	1
819	3	403	1
820	3	404	1
821	3	405	1
822	3	406	1
823	3	407	1
824	3	408	1
825	3	409	1
826	3	410	5
827	3	411	5
828	3	412	5
829	3	413	5
830	3	414	5
831	3	415	5
832	3	416	4
833	3	417	4
834	3	418	4
835	3	419	4
836	3	420	4
837	3	421	4
838	3	422	4
839	3	423	4
840	3	424	4
841	3	425	0
842	3	426	1
843	3	427	0
844	3	428	0
845	3	429	0
846	3	430	0
847	3	431	0
848	3	432	0
849	3	433	0
850	3	434	0
851	3	435	0
852	3	436	0
853	3	437	0
854	3	438	0
855	3	439	0
856	3	440	0
857	3	441	0
858	3	442	0
859	3	443	0
860	3	444	0
861	3	445	0
862	3	446	0
863	3	447	0
864	3	448	0
865	3	449	0
866	3	450	0
867	3	451	0
868	3	452	0
869	3	453	0
870	3	454	0
871	3	455	0
872	3	456	0
873	3	457	0
874	3	458	0
875	3	459	0
876	3	460	0
877	3	461	0
878	3	462	0
879	3	463	0
880	3	464	0
881	3	465	0
882	3	466	0
883	3	467	0
884	3	468	0
885	3	469	0
886	3	470	0
887	3	471	0
888	3	472	0
889	3	473	0
890	3	474	0
891	3	475	0
892	3	476	0
893	3	477	0
894	3	478	0
895	3	479	0
896	3	480	0
897	3	481	0
898	3	482	0
899	3	483	0
900	3	484	0
901	3	485	0
902	3	486	0
903	3	487	0
904	3	488	0
905	3	489	0
906	3	490	0
907	3	491	0
908	3	492	0
909	3	493	0
910	3	494	0
911	3	495	0
912	3	496	0
913	3	497	0
914	3	498	0
915	3	499	0
916	3	500	0
917	3	501	0
918	3	502	0
919	3	503	0
920	3	504	0
921	3	505	0
922	3	506	0
923	3	507	0
924	3	508	0
925	3	509	0
926	3	510	0
927	3	511	0
928	3	512	0
929	3	513	0
930	3	514	0
931	3	515	0
932	3	516	0
933	3	517	0
934	3	518	0
935	3	519	0
936	3	520	0
937	3	521	0
938	3	522	0
939	3	523	0
940	3	524	0
941	3	525	0
942	3	526	0
943	3	527	0
944	3	528	0
945	3	529	0
946	3	530	0
947	3	531	0
948	3	532	0
949	3	533	0
950	3	534	0
951	3	535	0
952	3	536	0
953	3	537	0
954	3	538	0
955	3	539	0
956	3	540	0
957	3	541	0
958	3	542	0
959	3	543	0
960	3	544	0
961	3	545	0
962	3	546	0
963	3	547	0
964	3	548	0
965	3	549	0
966	3	550	0
967	3	551	0
968	3	552	0
969	3	553	0
970	3	554	0
971	3	555	0
972	3	556	0
973	3	557	0
974	3	558	0
975	3	559	0
976	3	560	0
977	3	561	0
978	3	562	0
979	3	563	0
980	3	564	0
981	3	565	0
982	3	566	0
983	3	567	0
984	3	568	0
985	3	569	0
986	3	570	0
987	3	571	0
988	3	572	0
989	3	573	0
990	3	574	0
991	3	575	0
992	3	576	0
993	3	577	0
994	3	578	0
995	3	579	0
996	3	580	0
997	3	581	0
998	3	582	0
999	3	583	0
1000	3	584	0
1001	3	585	0
1002	3	586	0
1003	3	587	0
1004	3	588	0
1005	3	589	0
1006	3	590	0
1007	3	591	0
1008	3	592	0
1009	3	593	0
