seq.pos	node.id	node.offset	coverage
0	1	0	209
1	1	1	213
2	1	2	213
3	1	3	216
4	1	4	217
5	1	5	219
6	1	6	218
7	1	7	219
8	1	8	217
9	1	9	218
10	1	10	217
11	1	11	215
12	1	12	219
13	1	13	219
14	1	14	219
15	1	15	217
16	1	16	219
17	1	17	219
18	1	18	219
19	1	19	218
20	1	20	219
21	1	21	218
22	1	22	218
23	1	23	218
24	1	24	218
25	1	25	218
26	1	26	218
27	1	27	157
28	1	28	70
29	1	29	20
30	1	30	18
31	1	31	2
32	1	32	3
33	1	33	3
34	1	34	3
35	1	35	3
36	1	36	3
37	1	37	3
38	1	38	3
39	1	39	3
40	1	40	2
41	1	41	2
42	1	42	3
43	1	43	3
44	1	44	3
45	1	45	3
46	1	46	3
47	1	47	2
48	1	48	2
49	1	49	2
50	1	50	2
51	1	51	2
52	1	52	2
53	1	53	2
54	1	54	2
55	1	55	2
56	1	56	2
57	1	57	2
58	1	58	2
59	1	59	2
60	1	60	2
61	1	61	2
62	1	62	3
63	1	63	3
64	1	64	3
65	1	65	3
66	1	66	3
67	1	67	3
68	1	68	3
69	1	69	3
70	1	70	3
71	1	71	3
72	1	72	4
73	1	73	4
74	1	74	4
75	1	75	4
76	1	76	4
77	1	77	4
78	1	78	4
79	1	79	4
80	1	80	4
81	1	81	4
82	1	82	4
83	1	83	4
84	1	84	4
85	1	85	4
86	1	86	4
87	1	87	4
88	1	88	4
89	1	89	4
90	1	90	4
91	1	91	4
92	1	92	3
93	1	93	4
94	1	94	3
95	1	95	3
96	1	96	3
97	1	97	3
98	1	98	3
99	1	99	3
100	1	100	3
101	1	101	3
102	1	102	3
103	1	103	3
104	1	104	3
105	1	105	3
106	1	106	3
107	1	107	3
108	1	108	3
109	1	109	3
110	1	110	3
111	1	111	2
112	1	112	3
113	1	113	2
114	1	114	2
115	1	115	3
116	1	116	3
117	1	117	3
118	1	118	3
119	1	119	3
120	1	120	3
121	1	121	3
122	1	122	3
123	1	123	2
124	1	124	3
125	1	125	3
126	1	126	3
127	1	127	3
128	1	128	3
129	1	129	3
130	1	130	3
131	1	131	3
132	1	132	3
133	1	133	4
134	1	134	4
135	1	135	4
136	1	136	3
137	1	137	4
138	1	138	4
139	1	139	4
140	1	140	4
141	1	141	4
142	1	142	3
143	1	143	3
144	1	144	3
145	1	145	3
146	1	146	3
147	1	147	3
148	1	148	2
149	1	149	2
150	1	150	199
151	1	151	210
152	1	152	359
153	1	153	359
154	1	154	359
155	1	155	359
156	1	156	359
157	1	157	360
158	1	158	360
