seq.pos	node.id	node.offset	coverage
0	1	0	267
1	1	1	274
2	1	2	277
3	1	3	277
4	1	4	280
5	1	5	280
6	1	6	277
7	1	7	281
8	1	8	282
9	1	9	280
10	1	10	284
11	1	11	276
12	1	12	285
13	1	13	285
14	1	14	285
15	1	15	281
16	1	16	283
17	1	17	283
18	1	18	284
19	1	19	284
20	1	20	284
21	1	21	284
22	1	22	284
23	1	23	283
24	1	24	283
25	1	25	278
26	1	26	282
27	1	27	174
28	1	28	85
29	1	29	15
30	1	30	9
31	1	31	7
32	1	32	7
33	1	33	7
34	1	34	6
35	1	35	6
36	1	36	6
37	1	37	6
38	1	38	6
39	1	39	6
40	1	40	6
41	1	41	6
42	1	42	6
43	1	43	6
44	1	44	6
45	1	45	6
46	1	46	6
47	1	47	6
48	1	48	6
49	1	49	6
50	1	50	6
51	1	51	6
52	1	52	6
53	1	53	6
54	1	54	6
55	1	55	6
56	1	56	6
57	1	57	6
58	1	58	6
59	1	59	6
60	1	60	6
61	1	61	6
62	1	62	6
63	1	63	6
64	1	64	6
65	1	65	6
66	1	66	6
67	1	67	6
68	1	68	6
69	1	69	6
70	1	70	6
71	1	71	6
72	1	72	6
73	1	73	6
74	1	74	6
75	1	75	6
76	1	76	6
77	1	77	6
78	1	78	6
79	1	79	6
80	1	80	6
81	1	81	6
82	1	82	6
83	1	83	6
84	1	84	6
85	1	85	6
86	1	86	6
87	1	87	6
88	1	88	6
89	1	89	6
90	1	90	6
91	1	91	6
92	1	92	6
93	1	93	6
94	1	94	6
95	1	95	6
96	1	96	6
97	1	97	6
98	1	98	6
99	1	99	6
100	1	100	6
101	1	101	7
102	1	102	7
103	1	103	7
104	1	104	7
105	1	105	7
106	1	106	7
107	1	107	7
108	1	108	7
109	1	109	7
110	1	110	7
111	1	111	7
112	1	112	7
113	1	113	7
114	1	114	7
115	1	115	7
116	1	116	7
117	1	117	7
118	1	118	7
119	1	119	7
120	1	120	7
121	1	121	7
122	1	122	7
123	1	123	7
124	1	124	7
125	1	125	7
126	1	126	7
127	1	127	7
128	1	128	7
129	1	129	7
130	1	130	8
131	1	131	8
132	1	132	8
133	1	133	8
134	1	134	8
135	1	135	8
136	1	136	8
137	1	137	8
138	1	138	8
139	1	139	8
140	1	140	8
141	1	141	8
142	1	142	8
143	1	143	8
144	1	144	8
145	1	145	8
146	1	146	8
147	1	147	8
148	1	148	3
149	1	149	3
150	1	150	9
151	1	151	10
152	1	152	53
153	1	153	53
154	1	154	54
155	1	155	54
156	1	156	54
157	1	157	55
158	1	158	55
159	1	159	53
160	1	160	53
161	1	161	53
162	1	162	53
163	1	163	53
164	1	164	52
165	1	165	53
166	1	166	53
167	1	167	53
168	1	168	53
169	1	169	52
170	1	170	52
171	1	171	50
172	1	172	50
173	1	173	49
174	1	174	49
175	1	175	48
176	1	176	0
177	2	0	151
178	2	1	155
179	2	2	156
180	2	3	158
181	2	4	159
182	2	5	159
183	2	6	159
184	2	7	192
185	2	8	193
186	2	9	193
187	2	10	193
188	2	11	193
189	2	12	193
190	2	13	193
191	2	14	193
192	2	15	193
193	2	16	193
194	2	17	193
195	2	18	193
196	2	19	193
197	2	20	192
198	2	21	181
199	2	22	181
200	2	23	175
201	2	24	51
202	2	25	47
203	2	26	47
204	2	27	0
205	2	28	0
206	2	29	0
207	2	30	0
208	2	31	0
209	2	32	0
210	2	33	0
211	2	34	0
212	2	35	0
213	2	36	0
214	2	37	0
215	2	38	0
216	2	39	0
217	2	40	0
218	2	41	0
219	2	42	0
220	2	43	0
221	2	44	0
222	2	45	0
223	2	46	0
224	2	47	0
225	2	48	0
226	2	49	0
227	2	50	0
228	2	51	0
229	2	52	0
230	2	53	0
231	2	54	0
232	2	55	0
233	2	56	0
234	2	57	0
235	2	58	0
236	2	59	0
237	2	60	0
238	2	61	0
239	2	62	0
240	2	63	0
241	2	64	0
242	2	65	1
243	2	66	1
244	2	67	1
245	2	68	1
246	2	69	1
247	2	70	1
248	2	71	1
249	2	72	1
250	2	73	1
251	2	74	1
252	2	75	1
253	2	76	1
254	2	77	1
255	2	78	1
256	2	79	2
257	2	80	1
258	2	81	1
259	2	82	1
260	2	83	1
261	2	84	1
262	2	85	1
263	2	86	1
264	2	87	1
265	2	88	1
266	2	89	1
267	2	90	1
268	2	91	1
269	2	92	1
270	2	93	1
271	2	94	1
272	2	95	1
273	2	96	1
274	2	97	1
275	2	98	1
276	2	99	1
277	2	100	0
278	2	101	1
279	2	102	1
280	2	103	1
281	2	104	1
282	2	105	1
283	2	106	1
284	2	107	1
285	2	108	1
286	2	109	0
287	2	110	1
288	2	111	1
289	2	112	1
290	2	113	1
291	2	114	1
292	2	115	1
293	2	116	1
294	2	117	1
295	2	118	1
296	2	119	1
297	2	120	1
298	2	121	1
299	2	122	1
300	2	123	1
301	2	124	1
302	2	125	1
303	2	126	1
304	2	127	1
305	2	128	1
306	2	129	1
307	2	130	1
308	2	131	1
309	2	132	1
310	2	133	1
311	2	134	1
312	2	135	1
313	2	136	1
314	2	137	1
315	2	138	1
316	2	139	1
317	2	140	1
318	2	141	1
319	2	142	0
320	2	143	1
321	2	144	1
322	2	145	1
323	2	146	1
324	2	147	1
325	2	148	1
326	2	149	1
327	2	150	1
328	2	151	1
329	2	152	1
330	2	153	1
331	2	154	1
332	2	155	1
333	2	156	1
334	2	157	1
335	2	158	1
336	2	159	1
337	2	160	1
338	2	161	1
339	2	162	1
340	2	163	1
341	2	164	1
342	2	165	1
343	2	166	1
344	2	167	1
345	2	168	1
346	2	169	1
347	2	170	1
348	2	171	1
349	2	172	1
350	2	173	2
351	2	174	2
352	2	175	2
353	2	176	2
354	2	177	2
355	2	178	2
356	2	179	2
357	2	180	2
358	2	181	2
359	2	182	2
360	2	183	2
361	2	184	2
362	2	185	2
363	2	186	2
364	2	187	2
365	2	188	2
366	2	189	2
367	2	190	2
368	2	191	2
369	2	192	2
370	2	193	2
371	2	194	2
372	2	195	2
373	2	196	2
374	2	197	2
375	2	198	2
376	2	199	2
377	2	200	2
378	2	201	2
379	2	202	2
380	2	203	2
381	2	204	2
382	2	205	2
383	2	206	2
384	2	207	2
385	2	208	2
386	2	209	2
387	2	210	2
388	2	211	2
389	2	212	2
390	2	213	2
391	2	214	2
392	2	215	2
393	2	216	2
394	2	217	14
395	2	218	18
396	2	219	18
397	2	220	18
398	2	221	18
399	2	222	18
400	2	223	18
401	2	224	17
402	2	225	17
403	2	226	17
404	2	227	16
405	2	228	16
406	2	229	16
407	2	230	16
408	2	231	16
409	2	232	16
410	2	233	15
411	2	234	15
412	2	235	14
413	2	236	14
414	2	237	14
415	2	238	12
416	3	0	2
417	3	1	27
418	3	2	32
419	3	3	35
420	3	4	39
421	3	5	40
422	3	6	41
423	3	7	42
424	3	8	43
425	3	9	43
426	3	10	44
427	3	11	44
428	3	12	44
429	3	13	45
430	3	14	45
431	3	15	45
432	3	16	45
433	3	17	44
434	3	18	45
435	3	19	45
436	3	20	44
437	3	21	44
438	3	22	44
439	3	23	43
440	3	24	44
441	3	25	43
442	3	26	43
443	3	27	43
444	3	28	43
445	3	29	17
446	3	30	17
447	3	31	2
448	3	32	2
449	3	33	0
450	3	34	0
451	3	35	0
452	3	36	0
453	3	37	0
454	3	38	0
455	3	39	0
456	3	40	0
457	3	41	0
458	3	42	0
459	3	43	0
460	3	44	0
461	3	45	0
462	3	46	0
463	3	47	0
464	3	48	0
465	3	49	0
466	3	50	0
467	3	51	0
468	3	52	0
469	3	53	0
470	3	54	0
471	3	55	0
472	3	56	0
473	3	57	0
474	3	58	0
475	3	59	0
476	3	60	0
477	3	61	0
478	3	62	0
479	3	63	0
480	3	64	0
481	3	65	0
482	3	66	0
483	3	67	0
484	3	68	0
485	3	69	0
486	3	70	0
487	3	71	0
488	3	72	0
489	3	73	0
490	3	74	0
491	3	75	0
492	3	76	0
493	3	77	0
494	3	78	0
495	3	79	0
496	3	80	0
497	3	81	0
498	3	82	0
499	3	83	0
500	3	84	0
501	3	85	0
502	3	86	0
503	3	87	0
504	3	88	0
505	3	89	0
506	3	90	0
507	3	91	0
508	3	92	0
509	3	93	0
510	3	94	0
511	3	95	0
512	3	96	0
513	3	97	0
514	3	98	0
515	3	99	0
516	3	100	0
517	3	101	0
518	3	102	0
519	3	103	0
520	3	104	0
521	3	105	0
522	3	106	0
523	3	107	0
524	3	108	0
525	3	109	0
526	3	110	0
527	3	111	0
528	3	112	0
529	3	113	0
530	3	114	0
531	3	115	0
532	3	116	0
533	3	117	0
534	3	118	0
535	3	119	0
536	3	120	0
537	3	121	0
538	3	122	0
539	3	123	0
540	3	124	0
541	3	125	0
542	3	126	0
543	3	127	0
544	3	128	1
545	3	129	1
546	3	130	1
547	3	131	1
548	3	132	1
549	3	133	1
550	3	134	1
551	3	135	1
552	3	136	1
553	3	137	1
554	3	138	1
555	3	139	1
556	3	140	1
557	3	141	1
558	3	142	1
559	3	143	0
560	3	144	1
561	3	145	1
562	3	146	1
563	3	147	1
564	3	148	1
565	3	149	1
566	3	150	1
567	3	151	1
568	3	152	1
569	3	153	1
570	3	154	1
571	3	155	1
572	3	156	1
573	3	157	1
574	3	158	1
575	3	159	0
576	3	160	0
577	3	161	0
578	3	162	0
579	3	163	0
580	3	164	0
581	3	165	0
582	3	166	0
583	3	167	0
584	3	168	0
585	3	169	0
586	3	170	0
587	3	171	0
588	3	172	0
589	3	173	0
