seq.pos	node.id	node.offset	coverage
0	1	0	36
1	1	1	36
2	1	2	37
3	1	3	38
4	1	4	39
5	1	5	39
6	1	6	39
7	1	7	40
8	1	8	40
9	1	9	40
10	1	10	40
11	1	11	38
12	1	12	40
13	1	13	40
14	1	14	40
15	1	15	40
16	1	16	40
17	1	17	40
18	1	18	40
19	1	19	40
20	1	20	40
21	1	21	40
22	1	22	40
23	1	23	40
24	1	24	40
25	1	25	40
26	1	26	40
27	1	27	21
28	1	28	8
29	1	29	4
30	1	30	1
31	1	31	0
32	1	32	0
33	1	33	0
34	1	34	0
35	1	35	0
36	1	36	0
37	1	37	0
38	1	38	0
39	1	39	0
40	1	40	0
41	1	41	0
42	1	42	0
43	1	43	0
44	1	44	0
45	1	45	0
46	1	46	0
47	1	47	0
48	1	48	0
49	1	49	0
50	1	50	0
51	1	51	0
52	1	52	0
53	1	53	0
54	1	54	0
55	1	55	0
56	1	56	0
57	1	57	0
58	1	58	0
59	1	59	0
60	1	60	0
61	1	61	0
62	1	62	0
63	1	63	0
64	1	64	0
65	1	65	0
66	1	66	0
67	1	67	0
68	1	68	0
69	1	69	0
70	1	70	0
71	1	71	0
72	1	72	0
73	1	73	0
74	1	74	0
75	1	75	0
76	1	76	0
77	1	77	0
78	1	78	0
79	1	79	0
80	1	80	0
81	1	81	0
82	1	82	0
83	1	83	0
84	1	84	0
85	1	85	0
86	1	86	0
87	1	87	0
88	1	88	0
89	1	89	0
90	1	90	0
91	1	91	0
92	1	92	0
93	1	93	0
94	1	94	0
95	1	95	0
96	1	96	0
97	1	97	0
98	1	98	0
99	1	99	0
100	1	100	0
101	1	101	0
102	1	102	0
103	1	103	0
104	1	104	0
105	1	105	0
106	1	106	0
107	1	107	0
108	1	108	0
109	1	109	0
110	1	110	0
111	1	111	0
112	1	112	0
113	1	113	0
114	1	114	0
115	1	115	0
116	1	116	0
117	1	117	0
118	1	118	0
119	1	119	0
120	1	120	0
121	1	121	0
122	1	122	0
123	1	123	0
124	1	124	0
125	1	125	0
126	1	126	0
127	1	127	0
128	1	128	0
129	1	129	0
130	1	130	0
131	1	131	0
132	1	132	0
133	1	133	0
134	1	134	0
135	1	135	0
136	1	136	0
137	1	137	0
138	1	138	0
139	1	139	0
140	1	140	0
141	1	141	0
142	1	142	0
143	1	143	0
144	1	144	0
145	1	145	0
146	1	146	0
147	1	147	0
148	1	148	0
149	1	149	0
150	1	150	2
151	1	151	18
152	1	152	54
153	1	153	54
154	1	154	54
155	1	155	54
156	1	156	54
157	1	157	55
158	1	158	55
159	1	159	55
160	1	160	55
161	1	161	55
162	1	162	55
163	1	163	55
164	1	164	55
165	1	165	55
166	1	166	55
167	1	167	54
168	1	168	55
169	1	169	54
170	1	170	52
171	1	171	53
172	1	172	52
173	1	173	51
174	1	174	47
175	1	175	46
176	1	176	1
177	2	0	90
178	2	1	90
179	2	2	89
180	2	3	90
181	2	4	91
182	2	5	90
183	2	6	91
184	2	7	108
185	2	8	108
186	2	9	110
187	2	10	110
188	2	11	110
189	2	12	110
190	2	13	110
191	2	14	110
192	2	15	110
193	2	16	110
194	2	17	109
195	2	18	109
196	2	19	109
197	2	20	109
198	2	21	104
199	2	22	104
200	2	23	101
201	2	24	15
202	2	25	8
203	2	26	4
204	2	27	3
205	2	28	2
206	2	29	2
207	2	30	2
208	2	31	2
209	2	32	2
210	2	33	2
211	2	34	2
212	2	35	2
213	2	36	2
214	2	37	2
215	2	38	2
216	2	39	2
217	2	40	2
218	2	41	2
219	2	42	2
220	2	43	2
