seq.pos	node.id	node.offset	coverage
0	1	0	75
1	1	1	76
2	1	2	77
3	1	3	77
4	1	4	76
5	1	5	78
6	1	6	78
7	1	7	79
8	1	8	80
9	1	9	79
10	1	10	80
11	1	11	76
12	1	12	80
13	1	13	80
14	1	14	79
15	1	15	80
16	1	16	79
17	1	17	78
18	1	18	80
19	1	19	80
20	1	20	80
21	1	21	80
22	1	22	80
23	1	23	79
24	1	24	78
25	1	25	74
26	1	26	78
27	1	27	61
28	1	28	31
29	1	29	17
30	1	30	12
31	1	31	7
32	1	32	7
33	1	33	7
34	1	34	7
35	1	35	7
36	1	36	7
37	1	37	7
38	1	38	7
39	1	39	7
40	1	40	7
41	1	41	7
42	1	42	7
43	1	43	7
44	1	44	7
45	1	45	7
46	1	46	7
47	1	47	7
48	1	48	7
49	1	49	7
50	1	50	7
51	1	51	7
52	1	52	7
53	1	53	7
54	1	54	7
55	1	55	7
56	1	56	7
57	1	57	7
58	1	58	7
59	1	59	7
60	1	60	7
61	1	61	7
62	1	62	7
63	1	63	7
64	1	64	7
65	1	65	7
66	1	66	7
67	1	67	7
68	1	68	7
69	1	69	7
70	1	70	7
71	1	71	7
72	1	72	7
73	1	73	7
74	1	74	7
75	1	75	7
76	1	76	7
77	1	77	7
78	1	78	7
79	1	79	7
80	1	80	7
81	1	81	7
82	1	82	7
83	1	83	7
84	1	84	7
85	1	85	7
86	1	86	7
87	1	87	7
88	1	88	7
89	1	89	7
90	1	90	7
91	1	91	7
92	1	92	7
93	1	93	7
94	1	94	7
95	1	95	7
96	1	96	7
97	1	97	7
98	1	98	7
99	1	99	7
100	1	100	7
101	1	101	7
102	1	102	7
103	1	103	7
104	1	104	7
105	1	105	7
106	1	106	7
107	1	107	7
108	1	108	7
109	1	109	7
110	1	110	7
111	1	111	7
112	1	112	7
113	1	113	7
114	1	114	7
115	1	115	7
116	1	116	6
117	1	117	7
118	1	118	7
119	1	119	7
120	1	120	7
121	1	121	7
122	1	122	7
123	1	123	7
124	1	124	7
125	1	125	7
126	1	126	7
127	1	127	7
128	1	128	7
129	1	129	7
130	1	130	7
131	1	131	7
132	1	132	7
133	1	133	7
134	1	134	7
135	1	135	7
136	1	136	7
137	1	137	7
138	1	138	7
139	1	139	7
140	1	140	7
141	1	141	7
142	1	142	7
143	1	143	7
144	1	144	7
145	1	145	7
146	1	146	7
147	1	147	7
148	1	148	5
149	1	149	4
150	1	150	0
151	1	151	2
152	1	152	44
153	1	153	44
154	1	154	44
155	1	155	44
156	1	156	44
157	1	157	44
158	1	158	44
159	1	159	44
160	1	160	44
161	1	161	44
162	1	162	44
163	1	163	44
164	1	164	44
165	1	165	44
166	1	166	44
167	1	167	43
168	1	168	43
169	1	169	43
170	1	170	43
171	1	171	42
172	1	172	42
173	1	173	42
174	1	174	38
175	1	175	36
176	1	176	0
177	2	0	86
178	2	1	85
179	2	2	88
180	2	3	88
181	2	4	88
182	2	5	88
183	2	6	88
184	2	7	105
185	2	8	104
186	2	9	106
187	2	10	106
188	2	11	106
189	2	12	106
190	2	13	106
191	2	14	106
192	2	15	105
193	2	16	105
194	2	17	105
195	2	18	105
196	2	19	102
197	2	20	101
198	2	21	69
199	2	22	69
200	2	23	62
201	2	24	10
202	2	25	0
203	2	26	0
204	2	27	0
205	2	28	0
206	2	29	0
207	2	30	0
208	2	31	0
209	2	32	0
210	2	33	0
211	2	34	0
212	2	35	0
213	2	36	0
214	2	37	0
215	2	38	0
216	2	39	0
217	2	40	0
218	2	41	0
219	2	42	0
220	2	43	0
221	2	44	0
222	2	45	0
223	2	46	0
224	2	47	0
225	2	48	0
226	2	49	0
227	2	50	0
228	2	51	0
229	2	52	0
230	2	53	0
231	2	54	0
232	2	55	0
233	2	56	0
234	2	57	0
235	2	58	0
236	2	59	0
237	2	60	0
238	2	61	0
239	2	62	0
240	2	63	0
241	2	64	0
242	2	65	0
243	2	66	0
244	2	67	0
245	2	68	0
246	2	69	0
247	2	70	0
248	2	71	0
249	2	72	0
250	2	73	0
251	2	74	0
252	2	75	0
253	2	76	0
254	2	77	0
255	2	78	0
256	2	79	0
257	2	80	0
258	2	81	0
259	2	82	0
260	2	83	0
261	2	84	0
262	2	85	0
263	2	86	0
264	2	87	0
265	2	88	0
266	2	89	0
267	2	90	0
268	2	91	0
269	2	92	0
270	2	93	0
271	2	94	0
272	2	95	0
273	2	96	0
274	2	97	0
275	2	98	0
276	2	99	0
277	2	100	0
278	2	101	0
279	2	102	0
280	2	103	0
281	2	104	0
282	2	105	0
283	2	106	0
284	2	107	0
285	2	108	0
286	2	109	0
287	2	110	0
288	2	111	0
289	2	112	0
290	2	113	0
291	2	114	0
292	2	115	0
293	2	116	0
294	2	117	0
295	2	118	0
296	2	119	0
297	2	120	0
298	2	121	0
299	2	122	0
300	2	123	0
301	2	124	0
302	2	125	0
303	2	126	0
304	2	127	0
305	2	128	0
306	2	129	0
307	2	130	0
308	2	131	0
309	2	132	0
310	2	133	0
311	2	134	0
312	2	135	0
313	2	136	0
314	2	137	0
315	2	138	0
316	2	139	0
317	2	140	0
318	2	141	0
319	2	142	0
320	2	143	0
321	2	144	0
322	2	145	0
323	2	146	0
324	2	147	0
325	2	148	1
326	2	149	1
327	2	150	1
328	2	151	1
329	2	152	1
330	2	153	1
331	2	154	1
332	2	155	1
333	2	156	1
334	2	157	1
335	2	158	1
336	2	159	1
337	2	160	1
338	2	161	1
339	2	162	1
340	2	163	0
341	2	164	0
342	2	165	0
343	2	166	0
344	2	167	0
345	2	168	0
346	2	169	0
347	2	170	0
348	2	171	0
349	2	172	0
350	2	173	0
351	2	174	1
352	2	175	1
353	2	176	1
354	2	177	1
355	2	178	1
356	2	179	1
357	2	180	1
358	2	181	1
359	2	182	1
360	2	183	1
361	2	184	1
362	2	185	1
363	2	186	1
364	2	187	1
365	2	188	1
