seq.pos	node.id	node.offset	coverage
0	1	0	51
1	1	1	53
2	1	2	54
3	1	3	55
4	1	4	56
5	1	5	56
6	1	6	56
7	1	7	55
8	1	8	55
9	1	9	56
10	1	10	57
11	1	11	56
12	1	12	58
13	1	13	57
14	1	14	58
15	1	15	58
16	1	16	58
17	1	17	58
18	1	18	58
19	1	19	57
20	1	20	58
21	1	21	58
22	1	22	58
23	1	23	58
24	1	24	58
25	1	25	58
26	1	26	58
27	1	27	47
28	1	28	42
29	1	29	1
30	1	30	0
31	1	31	0
32	1	32	0
33	1	33	0
34	1	34	0
35	1	35	0
36	1	36	0
37	1	37	0
38	1	38	0
39	1	39	0
40	1	40	0
41	1	41	0
42	1	42	0
43	1	43	0
44	1	44	0
45	1	45	0
46	1	46	0
47	1	47	0
48	1	48	0
49	1	49	0
50	1	50	0
51	1	51	0
52	1	52	0
53	1	53	0
54	1	54	0
55	1	55	0
56	1	56	0
57	1	57	0
58	1	58	0
59	1	59	0
60	1	60	0
61	1	61	0
62	1	62	0
63	1	63	0
64	1	64	0
65	1	65	0
66	1	66	0
67	1	67	0
68	1	68	0
69	1	69	0
70	1	70	0
71	1	71	0
72	1	72	0
73	1	73	0
74	1	74	0
75	1	75	0
76	1	76	0
77	1	77	0
78	1	78	0
79	1	79	0
80	1	80	0
81	1	81	0
82	1	82	0
83	1	83	0
84	1	84	0
85	1	85	0
86	1	86	0
87	1	87	0
88	1	88	0
89	1	89	0
90	1	90	0
91	1	91	0
92	1	92	0
93	1	93	0
94	1	94	0
95	1	95	0
96	1	96	0
97	1	97	0
98	1	98	0
99	1	99	0
100	1	100	0
101	1	101	0
102	1	102	0
103	1	103	0
104	1	104	0
105	1	105	0
106	1	106	0
107	1	107	0
108	1	108	0
109	1	109	0
110	1	110	0
111	1	111	0
112	1	112	0
113	1	113	0
114	1	114	0
115	1	115	0
116	1	116	0
117	1	117	0
118	1	118	0
119	1	119	0
120	1	120	0
121	1	121	0
122	1	122	0
123	1	123	0
124	1	124	0
125	1	125	0
126	1	126	0
127	1	127	0
128	1	128	0
129	1	129	0
130	1	130	0
131	1	131	0
132	1	132	0
133	1	133	0
134	1	134	0
135	1	135	0
136	1	136	0
137	1	137	0
138	1	138	0
139	1	139	0
140	1	140	0
141	1	141	0
142	1	142	0
143	1	143	0
144	1	144	0
145	1	145	0
146	1	146	0
147	1	147	0
148	1	148	0
149	1	149	0
150	1	150	0
151	1	151	26
152	1	152	53
153	1	153	53
154	1	154	53
155	1	155	53
156	1	156	53
157	1	157	55
158	1	158	55
159	1	159	55
160	1	160	55
161	1	161	55
162	1	162	55
163	1	163	55
164	1	164	55
165	1	165	55
166	1	166	55
167	1	167	55
168	1	168	55
169	1	169	55
170	1	170	54
171	1	171	54
172	1	172	54
173	1	173	53
174	1	174	53
175	1	175	50
176	1	176	0
177	2	0	3644
178	2	1	3704
179	2	2	3748
180	2	3	3730
181	2	4	3767
182	2	5	3748
183	2	6	3773
184	2	7	3828
185	2	8	3829
186	2	9	3838
187	2	10	3838
188	2	11	3838
189	2	12	3838
190	2	13	3838
191	2	14	3838
192	2	15	3834
193	2	16	3838
194	2	17	3837
195	2	18	3835
196	2	19	3838
197	2	20	3838
198	2	21	3837
199	2	22	3837
200	2	23	3816
201	2	24	0
202	2	25	0
203	2	26	0
204	2	27	3
205	2	28	3
206	2	29	3
207	2	30	3
208	2	31	3
209	2	32	3
210	2	33	3
211	2	34	2
212	2	35	3
213	2	36	3
214	2	37	3
215	2	38	3
216	2	39	3
217	2	40	3
218	2	41	3
219	2	42	2
220	2	43	2
221	2	44	2
222	2	45	2
223	2	46	2
224	2	47	2
225	2	48	2
226	2	49	2
227	2	50	2
228	2	51	2
229	2	52	1
230	2	53	2
231	2	54	2
232	2	55	2
233	2	56	2
234	2	57	2
235	2	58	2
236	2	59	2
237	2	60	2
238	2	61	2
239	2	62	2
240	2	63	2
241	2	64	2
242	2	65	3
243	2	66	2
244	2	67	3
245	2	68	3
246	2	69	3
247	2	70	3
248	2	71	3
249	2	72	2
250	2	73	3
251	2	74	3
252	2	75	3
253	2	76	3
254	2	77	3
255	2	78	3
256	2	79	3
257	2	80	3
258	2	81	3
259	2	82	4
260	2	83	4
261	2	84	3
262	2	85	3
263	2	86	3
264	2	87	3
265	2	88	3
266	2	89	2
267	2	90	3
268	2	91	3
269	2	92	3
270	2	93	3
271	2	94	3
272	2	95	3
273	2	96	2
274	2	97	3
275	2	98	3
276	2	99	3
277	2	100	3
278	2	101	3
279	2	102	3
280	2	103	3
281	2	104	3
282	2	105	3
283	2	106	3
284	2	107	3
285	2	108	3
286	2	109	3
287	2	110	2
288	2	111	2
289	2	112	2
290	2	113	2
291	2	114	2
292	2	115	2
293	2	116	2
294	2	117	2
295	2	118	2
296	2	119	2
297	2	120	2
298	2	121	2
299	2	122	2
300	2	123	2
301	2	124	2
302	2	125	1
303	2	126	2
304	2	127	2
305	2	128	2
306	2	129	2
307	2	130	2
308	2	131	2
309	2	132	2
310	2	133	2
311	2	134	1
312	2	135	2
313	2	136	2
314	2	137	2
315	2	138	2
316	2	139	2
317	2	140	2
318	2	141	2
319	2	142	2
