seq.pos	node.id	node.offset	coverage
0	1	0	22992
1	1	1	23109
2	1	2	23192
3	1	3	23282
4	1	4	23343
5	1	5	23368
6	1	6	23393
7	1	7	23505
8	1	8	23493
9	1	9	23247
10	1	10	23513
11	1	11	22872
12	1	12	23538
13	1	13	23537
14	1	14	23499
15	1	15	23502
16	1	16	23490
17	1	17	23550
18	1	18	23561
19	1	19	23558
20	1	20	23566
21	1	21	23615
22	1	22	23683
23	1	23	23804
24	1	24	24015
25	1	25	1506
26	1	26	37344
27	1	27	45861
28	1	28	45900
29	1	29	45902
30	1	30	45893
31	1	31	45915
32	1	32	45960
33	1	33	46720
34	1	34	46922
35	1	35	46927
36	1	36	46876
37	1	37	46936
38	1	38	46832
39	1	39	46903
40	1	40	46940
41	1	41	46951
42	1	42	46942
43	1	43	46901
44	1	44	46966
45	1	45	46949
46	1	46	46963
47	1	47	46944
48	1	48	46970
49	1	49	46966
50	1	50	46940
51	1	51	46960
52	1	52	46948
53	1	53	46952
54	1	54	46966
55	1	55	46949
56	1	56	46960
57	1	57	46935
58	1	58	46904
59	1	59	46960
60	1	60	46967
61	1	61	46934
62	1	62	46962
63	1	63	46940
64	1	64	46969
65	1	65	46931
66	1	66	46967
67	1	67	46872
68	1	68	46972
69	1	69	46932
70	1	70	46978
71	1	71	46944
72	1	72	46972
73	1	73	46965
74	1	74	46947
75	1	75	46962
76	1	76	46952
77	1	77	46934
78	1	78	46961
79	1	79	46980
80	1	80	46920
81	1	81	46975
82	1	82	46953
83	1	83	46966
84	1	84	46877
85	1	85	46989
86	1	86	46934
87	1	87	46968
88	1	88	46986
89	1	89	46957
90	1	90	46982
91	1	91	46959
92	1	92	46955
93	1	93	46980
94	1	94	46989
95	1	95	46919
96	1	96	46981
97	1	97	46978
98	1	98	46975
99	1	99	46985
100	1	100	46944
101	1	101	46975
102	1	102	46966
103	1	103	46982
104	1	104	46886
105	1	105	46974
106	1	106	46943
107	1	107	46965
108	1	108	46978
109	1	109	46972
110	1	110	46917
111	1	111	46954
112	1	112	46968
113	1	113	46879
114	1	114	46957
