seq.pos	node.id	node.offset	coverage
0	1	0	10
1	1	1	10
2	1	2	10
3	1	3	10
4	1	4	10
5	1	5	10
6	1	6	10
7	1	7	10
8	1	8	10
9	1	9	9
10	1	10	10
11	1	11	10
12	1	12	10
13	1	13	10
14	1	14	10
15	1	15	10
16	1	16	10
17	1	17	10
18	1	18	10
19	1	19	10
20	1	20	10
21	1	21	10
22	1	22	10
23	1	23	10
24	1	24	10
25	1	25	9
26	1	26	10
27	1	27	2
28	1	28	2
29	1	29	2
30	1	30	2
31	1	31	1
32	1	32	0
33	1	33	1
34	1	34	1
35	1	35	1
36	1	36	1
37	1	37	1
38	1	38	1
39	1	39	1
40	1	40	1
41	1	41	1
42	1	42	1
43	1	43	1
44	1	44	1
45	1	45	1
46	1	46	1
47	1	47	1
48	1	48	1
49	1	49	1
50	1	50	1
51	1	51	0
52	1	52	0
53	1	53	0
54	1	54	0
55	1	55	0
56	1	56	0
57	1	57	0
58	1	58	0
59	1	59	0
60	1	60	0
61	1	61	1
62	1	62	1
63	1	63	1
64	1	64	1
65	1	65	1
66	1	66	1
67	1	67	1
68	1	68	1
69	1	69	1
70	1	70	1
71	1	71	0
72	1	72	1
73	1	73	1
74	1	74	1
75	1	75	1
76	1	76	1
77	1	77	1
78	1	78	1
79	1	79	1
80	1	80	1
81	1	81	1
82	1	82	0
83	1	83	1
84	1	84	1
85	1	85	1
86	1	86	1
87	1	87	1
88	1	88	1
89	1	89	1
90	1	90	1
91	1	91	0
92	1	92	1
93	1	93	1
94	1	94	1
95	1	95	1
96	1	96	1
97	1	97	1
98	1	98	1
99	1	99	1
100	1	100	1
101	1	101	1
102	1	102	1
103	1	103	1
104	1	104	1
105	1	105	1
106	1	106	1
107	1	107	1
108	1	108	1
109	1	109	1
110	1	110	1
111	1	111	1
112	1	112	1
113	1	113	0
114	1	114	1
115	1	115	1
116	1	116	1
117	1	117	1
118	1	118	1
119	1	119	1
120	1	120	1
121	1	121	0
122	1	122	1
123	1	123	1
124	1	124	1
125	1	125	1
126	1	126	1
127	1	127	1
128	1	128	1
129	1	129	1
130	1	130	1
131	1	131	1
132	1	132	1
133	1	133	1
134	1	134	1
135	1	135	1
136	1	136	1
137	1	137	1
138	1	138	1
139	1	139	1
140	1	140	1
141	1	141	1
142	1	142	0
143	1	143	0
144	1	144	1
145	1	145	1
146	1	146	1
147	1	147	0
148	1	148	1
149	1	149	1
150	1	150	1
151	1	151	4
152	1	152	332
153	1	153	332
154	1	154	331
155	1	155	332
156	1	156	332
157	1	157	333
158	1	158	333
159	1	159	333
160	1	160	333
161	1	161	333
162	1	162	333
163	1	163	333
164	1	164	333
165	1	165	333
166	1	166	333
167	1	167	333
168	1	168	332
169	1	169	333
170	1	170	330
171	1	171	332
172	1	172	329
173	1	173	329
174	1	174	323
175	1	175	305
176	1	176	0
177	2	0	217
178	2	1	220
179	2	2	220
180	2	3	221
181	2	4	223
182	2	5	223
183	2	6	222
184	2	7	256
185	2	8	257
186	2	9	257
187	2	10	257
188	2	11	257
189	2	12	257
190	2	13	257
191	2	14	257
192	2	15	257
193	2	16	256
