seq.pos	node.id	node.offset	coverage
0	1	0	70
1	1	1	77
2	1	2	82
3	1	3	82
4	1	4	82
5	1	5	81
6	1	6	82
7	1	7	82
8	1	8	81
9	1	9	81
10	1	10	83
11	1	11	81
12	1	12	83
13	1	13	83
14	1	14	83
15	1	15	83
16	1	16	83
17	1	17	83
18	1	18	83
19	1	19	83
20	1	20	82
21	1	21	83
22	1	22	83
23	1	23	82
24	1	24	81
25	1	25	77
26	1	26	81
27	1	27	30
28	1	28	23
29	1	29	20
30	1	30	9
31	1	31	4
32	1	32	4
33	1	33	4
34	1	34	4
35	1	35	4
36	1	36	4
37	1	37	4
38	1	38	4
39	1	39	4
40	1	40	4
41	1	41	4
42	1	42	4
43	1	43	4
44	1	44	4
45	1	45	4
46	1	46	4
47	1	47	4
48	1	48	4
49	1	49	4
50	1	50	4
51	1	51	4
52	1	52	4
53	1	53	4
54	1	54	4
55	1	55	4
56	1	56	4
57	1	57	4
58	1	58	4
59	1	59	4
60	1	60	4
61	1	61	4
62	1	62	4
63	1	63	4
64	1	64	4
65	1	65	4
66	1	66	4
67	1	67	4
68	1	68	4
69	1	69	4
70	1	70	4
71	1	71	4
72	1	72	4
73	1	73	4
74	1	74	4
75	1	75	4
76	1	76	4
77	1	77	4
78	1	78	4
79	1	79	4
80	1	80	4
81	1	81	4
82	1	82	4
83	1	83	4
84	1	84	4
85	1	85	4
86	1	86	4
87	1	87	4
88	1	88	4
89	1	89	4
90	1	90	4
91	1	91	4
92	1	92	5
93	1	93	5
94	1	94	5
95	1	95	5
96	1	96	5
97	1	97	5
98	1	98	5
99	1	99	5
100	1	100	5
101	1	101	5
102	1	102	5
103	1	103	5
104	1	104	5
105	1	105	5
106	1	106	5
107	1	107	4
108	1	108	4
109	1	109	4
110	1	110	4
111	1	111	4
112	1	112	4
113	1	113	5
114	1	114	6
115	1	115	6
116	1	116	6
117	1	117	6
118	1	118	6
119	1	119	6
120	1	120	6
121	1	121	6
122	1	122	6
123	1	123	6
124	1	124	6
125	1	125	6
126	1	126	6
127	1	127	6
128	1	128	5
129	1	129	6
130	1	130	6
131	1	131	6
132	1	132	6
133	1	133	6
134	1	134	6
135	1	135	6
136	1	136	6
137	1	137	6
138	1	138	6
139	1	139	6
140	1	140	6
141	1	141	6
142	1	142	6
143	1	143	6
144	1	144	6
145	1	145	6
146	1	146	6
147	1	147	6
148	1	148	4
149	1	149	4
150	1	150	9
151	1	151	20
152	1	152	59
153	1	153	59
154	1	154	59
155	1	155	59
156	1	156	59
157	1	157	59
158	1	158	59
159	1	159	57
160	1	160	57
161	1	161	57
162	1	162	57
163	1	163	57
164	1	164	57
165	1	165	57
166	1	166	57
167	1	167	56
168	1	168	56
169	1	169	57
170	1	170	55
171	1	171	55
172	1	172	55
173	1	173	52
174	1	174	50
175	1	175	49
176	1	176	0
177	2	0	132
178	2	1	130
179	2	2	133
180	2	3	132
181	2	4	133
182	2	5	132
183	2	6	133
184	2	7	159
185	2	8	162
186	2	9	166
187	2	10	166
188	2	11	166
189	2	12	166
190	2	13	166
191	2	14	166
192	2	15	166
193	2	16	165
194	2	17	166
195	2	18	166
196	2	19	166
197	2	20	166
198	2	21	160
199	2	22	160
200	2	23	142
201	2	24	13
202	2	25	7
203	2	26	1
204	2	27	0
205	2	28	0
206	2	29	0
207	2	30	0
208	2	31	0
209	2	32	0
210	2	33	0
211	2	34	0
212	2	35	0
213	2	36	0
214	2	37	0
215	2	38	0
216	2	39	0
217	2	40	0
218	2	41	0
219	2	42	0
220	2	43	0
221	2	44	0
222	2	45	0
223	2	46	0
224	2	47	0
225	2	48	0
226	2	49	0
227	2	50	0
228	2	51	0
229	2	52	0
230	2	53	0
231	2	54	0
232	2	55	0
233	2	56	0
234	2	57	0
235	2	58	0
236	2	59	0
237	2	60	0
238	2	61	0
239	2	62	0
240	2	63	0
241	2	64	0
242	2	65	0
243	2	66	0
244	2	67	0
